origin,model,behavior,magnitude,severity,profile,start_ms,duration_ms,group,seed,stuck_polarity,run_id,partition,simulation_duration_ms,method,first_alarm_ms,first_post_alarm_ms,origin_at_alarm,leading_at_alarm,origin_score_at_alarm,origin_margin_at_alarm,origin_ignorance_at_alarm,first_localization_ms,first_origin,samples,alarm_samples,pre_alarm_samples,mean_anomaly_ignorance,mean_origin_ignorance,mean_detection_conflict,mean_localization_conflict,high_detection_conflict_samples,high_localization_conflict_samples,propagation_samples,injected,detected,false_alarm,latency_ms,control_effect,actuator_effect,plant_manifestation,propagation_plant_ms,propagation_control_ms,propagation_actuator_command_ms,silent_plant,host_seconds,localized_correct,unknown_at_alarm,localized_wrong,localization_before_plant,localization_latency_ms
NORMAL,baseline,none,0,0,benign_final_moderate_40,120100,0,NORMAL/final_moderate,41,0,final_0760,development-confirmation,120000,Simple OR,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05326330401294399,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_40,120100,0,NORMAL/final_moderate,41,0,final_0760,development-confirmation,120000,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05326330401294399,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_40,120100,0,NORMAL/final_moderate,41,0,final_0760,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05326330401294399,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_40,120100,0,NORMAL/final_moderate,41,0,final_0760,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05326330401294399,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_41,120100,0,NORMAL/final_moderate,83,0,final_0761,development-confirmation,120000,Final CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999575878454,0.999575878454,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05255077300535049,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_41,120100,0,NORMAL/final_moderate,83,0,final_0761,development-confirmation,120000,Candidate 2,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999575878454,0.999742861857,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05255077300535049,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_41,120100,0,NORMAL/final_moderate,83,0,final_0761,development-confirmation,120000,Candidate 2 no origin discount,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999575878454,0.999575878454,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05255077300535049,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_41,120100,0,NORMAL/final_moderate,83,0,final_0761,development-confirmation,120000,Final no temporal,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999912932155,0.999912932155,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05255077300535049,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_41,120100,0,NORMAL/final_moderate,83,0,final_0761,development-confirmation,120000,Candidate 1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.167159261436,0.167159261436,2.73116495257e-05,2.73116495257e-05,0,0,0,0,0,0,,0,0,0,,,,0,0.05255077300535049,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_41,120100,0,NORMAL/final_moderate,83,0,final_0761,development-confirmation,120000,Plain DS,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.500020681225,0.500020681225,4.26788656561e-05,4.26788656561e-05,0,0,0,0,0,0,,0,0,0,,,,0,0.05255077300535049,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_41,120100,0,NORMAL/final_moderate,83,0,final_0761,development-confirmation,120000,Simple OR,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05255077300535049,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_41,120100,0,NORMAL/final_moderate,83,0,final_0761,development-confirmation,120000,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05255077300535049,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_41,120100,0,NORMAL/final_moderate,83,0,final_0761,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05255077300535049,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_41,120100,0,NORMAL/final_moderate,83,0,final_0761,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05255077300535049,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_42,120100,0,NORMAL/final_moderate,17,0,final_0762,development-confirmation,120000,Final CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.998991919017,0.998991919017,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05265778899774887,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_42,120100,0,NORMAL/final_moderate,17,0,final_0762,development-confirmation,120000,Candidate 2,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.998991919017,0.99938122256,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05265778899774887,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_42,120100,0,NORMAL/final_moderate,17,0,final_0762,development-confirmation,120000,Candidate 2 no origin discount,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.998991919017,0.998991919017,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05265778899774887,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_42,120100,0,NORMAL/final_moderate,17,0,final_0762,development-confirmation,120000,Final no temporal,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999786465889,0.999786465889,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05265778899774887,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_42,120100,0,NORMAL/final_moderate,17,0,final_0762,development-confirmation,120000,Candidate 1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.167198166273,0.167198166273,6.43158930488e-05,6.43158930488e-05,0,0,0,0,0,0,,0,0,0,,,,0,0.05265778899774887,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_42,120100,0,NORMAL/final_moderate,17,0,final_0762,development-confirmation,120000,Plain DS,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.500049176356,0.500049176356,0.000103481944133,0.000103481944133,0,0,0,0,0,0,,0,0,0,,,,0,0.05265778899774887,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_42,120100,0,NORMAL/final_moderate,17,0,final_0762,development-confirmation,120000,Simple OR,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05265778899774887,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_42,120100,0,NORMAL/final_moderate,17,0,final_0762,development-confirmation,120000,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05265778899774887,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_42,120100,0,NORMAL/final_moderate,17,0,final_0762,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05265778899774887,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_42,120100,0,NORMAL/final_moderate,17,0,final_0762,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05265778899774887,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_43,120100,0,NORMAL/final_moderate,41,0,final_0763,development-confirmation,120000,Final CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999276445246,0.999276445246,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.052704354995512404,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_43,120100,0,NORMAL/final_moderate,41,0,final_0763,development-confirmation,120000,Candidate 2,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999276445246,0.999558406915,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.052704354995512404,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_43,120100,0,NORMAL/final_moderate,41,0,final_0763,development-confirmation,120000,Candidate 2 no origin discount,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999276445246,0.999276445246,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.052704354995512404,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_43,120100,0,NORMAL/final_moderate,41,0,final_0763,development-confirmation,120000,Final no temporal,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999848955775,0.999848955775,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.052704354995512404,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_43,120100,0,NORMAL/final_moderate,41,0,final_0763,development-confirmation,120000,Candidate 1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.167179110348,0.167179110348,4.6097779431e-05,4.6097779431e-05,0,0,0,0,0,0,,0,0,0,,,,0,0.052704354995512404,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_43,120100,0,NORMAL/final_moderate,41,0,final_0763,development-confirmation,120000,Plain DS,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.500035284319,0.500035284319,7.35807267115e-05,7.35807267115e-05,0,0,0,0,0,0,,0,0,0,,,,0,0.052704354995512404,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_43,120100,0,NORMAL/final_moderate,41,0,final_0763,development-confirmation,120000,Simple OR,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.052704354995512404,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_43,120100,0,NORMAL/final_moderate,41,0,final_0763,development-confirmation,120000,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.052704354995512404,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_43,120100,0,NORMAL/final_moderate,41,0,final_0763,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.052704354995512404,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_43,120100,0,NORMAL/final_moderate,41,0,final_0763,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.052704354995512404,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_44,120100,0,NORMAL/final_moderate,83,0,final_0764,development-confirmation,120000,Final CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999524390253,0.999524390253,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.053207427001325414,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_44,120100,0,NORMAL/final_moderate,83,0,final_0764,development-confirmation,120000,Candidate 2,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999524390253,0.999711306179,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.053207427001325414,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_44,120100,0,NORMAL/final_moderate,83,0,final_0764,development-confirmation,120000,Candidate 2 no origin discount,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999524390253,0.999524390253,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.053207427001325414,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_44,120100,0,NORMAL/final_moderate,83,0,final_0764,development-confirmation,120000,Final no temporal,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.999902072497,0.999902072497,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.053207427001325414,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_44,120100,0,NORMAL/final_moderate,83,0,final_0764,development-confirmation,120000,Candidate 1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.167162659415,0.167162659415,3.05121588857e-05,3.05121588857e-05,0,0,0,0,0,0,,0,0,0,,,,0,0.053207427001325414,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_44,120100,0,NORMAL/final_moderate,83,0,final_0764,development-confirmation,120000,Plain DS,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.500023194474,0.500023194474,4.79507461607e-05,4.79507461607e-05,0,0,0,0,0,0,,0,0,0,,,,0,0.053207427001325414,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_44,120100,0,NORMAL/final_moderate,83,0,final_0764,development-confirmation,120000,Simple OR,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.053207427001325414,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_44,120100,0,NORMAL/final_moderate,83,0,final_0764,development-confirmation,120000,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.053207427001325414,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_44,120100,0,NORMAL/final_moderate,83,0,final_0764,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.053207427001325414,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_moderate_44,120100,0,NORMAL/final_moderate,83,0,final_0764,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.053207427001325414,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_00,120100,0,NORMAL/final_urban,17,0,final_0765,development-confirmation,120000,Final CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05226239000330679,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_00,120100,0,NORMAL/final_urban,17,0,final_0765,development-confirmation,120000,Candidate 2,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05226239000330679,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_00,120100,0,NORMAL/final_urban,17,0,final_0765,development-confirmation,120000,Candidate 2 no origin discount,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05226239000330679,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_00,120100,0,NORMAL/final_urban,17,0,final_0765,development-confirmation,120000,Final no temporal,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05226239000330679,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_00,120100,0,NORMAL/final_urban,17,0,final_0765,development-confirmation,120000,Candidate 1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.167129244148,0.167129244148,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05226239000330679,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_00,120100,0,NORMAL/final_urban,17,0,final_0765,development-confirmation,120000,Plain DS,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.5,0.5,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05226239000330679,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_00,120100,0,NORMAL/final_urban,17,0,final_0765,development-confirmation,120000,Simple OR,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05226239000330679,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_00,120100,0,NORMAL/final_urban,17,0,final_0765,development-confirmation,120000,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05226239000330679,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_00,120100,0,NORMAL/final_urban,17,0,final_0765,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05226239000330679,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_00,120100,0,NORMAL/final_urban,17,0,final_0765,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05226239000330679,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_01,120100,0,NORMAL/final_urban,41,0,final_0766,development-confirmation,120000,Final CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05122889501217287,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_01,120100,0,NORMAL/final_urban,41,0,final_0766,development-confirmation,120000,Candidate 2,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05122889501217287,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_01,120100,0,NORMAL/final_urban,41,0,final_0766,development-confirmation,120000,Candidate 2 no origin discount,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05122889501217287,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_01,120100,0,NORMAL/final_urban,41,0,final_0766,development-confirmation,120000,Final no temporal,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05122889501217287,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_01,120100,0,NORMAL/final_urban,41,0,final_0766,development-confirmation,120000,Candidate 1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.167129244148,0.167129244148,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05122889501217287,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_01,120100,0,NORMAL/final_urban,41,0,final_0766,development-confirmation,120000,Plain DS,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.5,0.5,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05122889501217287,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_01,120100,0,NORMAL/final_urban,41,0,final_0766,development-confirmation,120000,Simple OR,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05122889501217287,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_01,120100,0,NORMAL/final_urban,41,0,final_0766,development-confirmation,120000,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05122889501217287,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_01,120100,0,NORMAL/final_urban,41,0,final_0766,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05122889501217287,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_01,120100,0,NORMAL/final_urban,41,0,final_0766,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05122889501217287,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_02,120100,0,NORMAL/final_urban,83,0,final_0767,development-confirmation,120000,Final CLO-DSF,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05129693399067037,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_02,120100,0,NORMAL/final_urban,83,0,final_0767,development-confirmation,120000,Candidate 2,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05129693399067037,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_02,120100,0,NORMAL/final_urban,83,0,final_0767,development-confirmation,120000,Candidate 2 no origin discount,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05129693399067037,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_02,120100,0,NORMAL/final_urban,83,0,final_0767,development-confirmation,120000,Final no temporal,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05129693399067037,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_02,120100,0,NORMAL/final_urban,83,0,final_0767,development-confirmation,120000,Candidate 1,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.167129244148,0.167129244148,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05129693399067037,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_02,120100,0,NORMAL/final_urban,83,0,final_0767,development-confirmation,120000,Plain DS,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,0.5,0.5,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05129693399067037,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_02,120100,0,NORMAL/final_urban,83,0,final_0767,development-confirmation,120000,Simple OR,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05129693399067037,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_02,120100,0,NORMAL/final_urban,83,0,final_0767,development-confirmation,120000,Weighted Sum,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05129693399067037,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_02,120100,0,NORMAL/final_urban,83,0,final_0767,development-confirmation,120000,Hybrid,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05129693399067037,0,0,0,0,
NORMAL,baseline,none,0,0,benign_final_urban_02,120100,0,NORMAL/final_urban,83,0,final_0767,development-confirmation,120000,Timing Monitor,-1,-1,UNKNOWN,UNKNOWN,0.0,0.0,0.0,-1,UNKNOWN,1201,0,0,1.0,1.0,0.0,0.0,0,0,0,0,0,0,,0,0,0,,,,0,0.05129693399067037,0,0,0,0,
